index,add,coord,id,side,state,cnty,key1,block
776,"40 DIVISION ST, NEW YORK, NY, 10002","-73.99587,40.71415",642471735,L,36,61,1600,1004
777,"425 W 123RD ST, NEW YORK, NY, 10027","-73.95549,40.81029",610217428,R,36,61,20901,2001
778,"425 W 123RD ST, NEW YORK, NY, 10027","-73.95549,40.81029",610217428,R,36,61,20901,2001
779,"80 CATHERINE ST, NEW YORK, NY, 10038","-73.9966,40.710712",59653853,R,36,61,2500,2000
780,"560 W 169TH ST, NEW YORK, NY, 10032","-73.93829,40.841232",59655700,L,36,61,25100,2001
781,"425 W 130TH ST, NEW YORK, NY, 10027","-73.95221,40.81476",59660807,L,36,61,21703,1002
782,"143 BAXTER ST, CANAL STREET, NY, 10013","-73.99857,40.7187",59653791,R,36,61,4100,5003
783,"100 HESTER ST, NEW YORK, NY, 10002","-73.9929,40.716496",59654174,L,36,61,1600,3001
784,"185 WADSWORTH AVE, NEW YORK, NY, 10033","-73.93442,40.850574",59655640,R,36,61,27100,2001
785,"2121 5TH AVE, NEW YORK, NY, 10037","-73.93991,40.80963",59656448,R,36,61,20600,1001
786,"293 E BROADWAY, NEW YORK, NY, 10002","-73.98378,40.71457",59664979,R,36,61,202,1002
787,"411 PEARL ST, NEW YORK, NY, 10038","-74.000626,40.711082",59660609,L,36,61,2900,4022
789,"144 E 128TH ST, NEW YORK, NY, 10035","-73.9367,40.806576",59656519,R,36,61,24200,2001
790,"439 W 49TH ST, NEW YORK, NY, 10019","-73.990555,40.76335",59655179,R,36,61,12700,4000
791,"123 RIDGE ST, NEW YORK, NY, 10002","-73.98303,40.71929",59654750,L,36,61,2201,2001
792,"100 ATTORNEY ST, NEW YORK, NY, 10002","-73.98444,40.71841",59654160,R,36,61,1402,2000
793,"511 W 182ND ST, NEW YORK, NY, 10033","-73.93155,40.84916",59659106,R,36,61,26900,3000
794,"150 W 105TH ST, NEW YORK, NY, 10025","-73.96481,40.799168",59656852,L,36,61,18900,5001
795,"421 E 106TH ST, NEW YORK, NY, 10029","-73.93951,40.7894",640857961,L,36,61,16200,3000
796,"6 EDGECOMBE AVE, NEW YORK, NY, 10030","-73.94772,40.817364",59656139,R,36,61,22102,2004
797,"41 W 117TH ST, NEW YORK, NY, 10026","-73.94733,40.80192",642471525,R,36,61,19000,1001
798,"334 GREENWICH ST, CANAL STREET, NY, 10013","-74.01051,40.718235",59659463,L,36,61,3900,3000
799,"421 E 88TH ST, NEW YORK, NY, 10128","-73.94785,40.777946",59658355,L,36,61,14402,5000
800,"93 NAGLE AVE, NEW YORK, NY, 10040","-73.92797,40.8604",59658822,R,36,61,28300,4001
801,"1750 AMSTERDAM AVE, NEW YORK, NY, 10031","-73.94683,40.826305",59655939,L,36,61,23300,3001
802,"250 W 127TH ST, NEW YORK, NY, 10027","-73.94905,40.810978",609298123,L,36,61,22400,2002
803,"319 E 117TH ST, NEW YORK, NY, 10035","-73.93672,40.79745",59658132,L,36,61,18800,1001
804,"2005 MADISON AVE, NEW YORK, NY, 10035","-73.93953,40.807255",59656466,R,36,61,20600,2004
805,"1458 YORK AVE, NEW YORK, NY, 10075","-73.95113,40.770428",59658398,R,36,61,13200,2000
806,"499 W 133RD ST, NEW YORK, NY, 10027","-73.95312,40.81757",59656027,R,36,61,21303,1000
808,"163 W 97TH ST, NEW YORK, NY, 10025","-73.96879,40.794296",650072166,R,36,61,18500,2000
810,"234 W 109TH ST, NEW YORK, NY, 10025","-73.96558,40.802906",611391984,L,36,61,19500,3002
811,"132 W 89TH ST, NEW YORK, NY, 10024","-73.97178,40.78884",59656739,L,36,61,17300,3001
812,"220 E 76TH ST, NEW YORK, NY, 10021","-73.95816,40.77209",59657406,R,36,61,13400,6000
813,"1573 MADISON AVE, NEW YORK, NY, 10029","-73.94941,40.793728",59657778,R,36,61,17401,1002
814,"110 E 88TH ST, NEW YORK, NY, 10128","-73.9558,40.78129",59657847,R,36,61,14802,3001
815,"439 W 49TH ST, NEW YORK, NY, 10019","-73.990555,40.76335",59655179,R,36,61,12700,4000
816,"19 E 103RD ST, NEW YORK, NY, 10029","-73.95214,40.792194",59657810,L,36,61,16800,3002
818,"306 FORT WASHINGTON AVE, NEW YORK, NY, 10033","-73.94049,40.84542",642471927,R,36,61,26300,4005
819,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
820,"175 W 134TH ST, NEW YORK, NY, 10030","-73.9437,40.814434",634257324,R,36,61,22800,2001
822,"1458 YORK AVE, NEW YORK, NY, 10075","-73.95113,40.770428",59658398,R,36,61,13200,2000
823,"12 ELLWOOD ST, NEW YORK, NY, 10040","-73.92778,40.85924",59658828,L,36,61,28300,4002
824,"370 W 120TH ST, NEW YORK, NY, 10027","-73.95555,40.80784",59656056,L,36,61,25700,3001
825,"219 E 109TH ST, NEW YORK, NY, 10029","-73.94271,40.79326",59658168,L,36,61,18000,3002
826,"419 E 66TH ST, NEW YORK, NY, 10065","-73.95825,40.763775",59657572,L,36,61,11600,1005
827,"327 CHERRY ST, NEW YORK, NY, 10002","-73.986465,40.711555",59654342,R,36,61,201,2001
828,"20 W 112TH ST, NEW YORK, NY, 10026","-73.94966,40.79868",609888341,L,36,61,18600,2000
829,"147 ST NICHOLAS AVE, NEW YORK, NY, 10026","-73.95274,40.80454",59657681,L,36,61,21800,4001
830,"349 CABRINI BLVD, NEW YORK, NY, 10040","-73.9361,40.858093",630470959,R,36,61,27500,1003
831,"442 E HOUSTON ST, NEW YORK, NY, 10002","-73.97768,40.7195",640889622,L,36,61,2000,3003
832,"2580 AMSTERDAM AVE, NEW YORK, NY, 10040","-73.92791,40.852203",642471582,L,36,61,26900,1000
834,"500 W 138TH ST, NEW YORK, NY, 10031","-73.9516,40.821144",59665485,L,36,61,22301,2000
835,"244 W 144TH ST, NEW YORK, NY, 10030","-73.94087,40.82151",59656301,L,36,61,23200,3000
838,"2230 5TH AVE, NEW YORK, NY, 10037","-73.937256,40.81328",59664118,L,36,61,21200,2001
839,"1700 3RD AVE, NEW YORK, NY, 10128","-73.94979,40.784573",59657952,L,36,61,15801,1000
840,"270 W 70TH ST, NEW YORK, NY, 10023","-73.98471,40.778168",650066934,L,36,61,15500,6000
841,"2589 7TH AVE, NEW YORK, NY, 10039","-73.937294,40.824074",650070536,R,36,61,23600,4001
842,"38 DELANCEY ST, NEW YORK, NY, 10002","-73.991844,40.719753",59654010,L,36,61,1800,4001
844,"1 E 104TH ST, NEW YORK, NY, 10029","-73.95194,40.79292",59657812,L,36,61,16800,3001
845,"508 E 120TH ST, NEW YORK, NY, 10035","-73.93105,40.797546",59659171,R,36,61,19200,1004
847,"500 W 138TH ST, NEW YORK, NY, 10031","-73.9516,40.821144",59665485,L,36,61,22301,2000
848,"501 W 152ND ST, NEW YORK, NY, 10031","-73.9446,40.82975",59655928,R,36,61,23700,3007
849,"650 ACADEMY ST, NEW YORK, NY, 10034","-73.92486,40.866093",59658846,L,36,61,29100,4000
850,"328 W 48TH ST, NEW YORK, NY, 10036","-73.98767,40.761307",650076115,L,36,61,12700,2000
851,"645 MAIN ST, ROOSEVELT ISL, NY, 10044","-73.94794,40.763866",59664030,L,36,61,23802,2004
853,"71 CONVENT AVE, NEW YORK, NY, 10027","-73.952934,40.815304",59656036,R,36,61,21703,1002
854,"410 E 100TH ST, NEW YORK, NY, 10029","-73.942665,40.785725",611186089,R,36,61,16200,5007
855,"317 E 67TH ST, NEW YORK, NY, 10065","-73.96099,40.765747",610239024,L,36,61,11800,3000
856,"345 E 15TH ST, NEW YORK, NY, 10003","-73.982765,40.732334",639434786,L,36,61,4800,5001
857,"292 GREENWICH ST, NEW YORK, NY, 10007","-74.011024,40.71607",59659534,L,36,61,2100,2002
858,"240 W 113TH ST, NEW YORK, NY, 10026","-73.95514,40.801792",59657665,L,36,61,21600,4001
859,"134 W 122ND ST, NEW YORK, NY, 10027","-73.94796,40.806282",59656182,L,36,61,22000,1000
860,"100 W 84TH ST, NEW YORK, NY, 10024","-73.973366,40.785263",59656749,L,36,61,16900,4000
862,"100 W 77TH ST, NEW YORK, NY, 10024","-73.97666,40.780743",59656676,L,36,61,16100,1001
864,"100 W 77TH ST, NEW YORK, NY, 10024","-73.97666,40.780743",59656676,L,36,61,16100,1001
865,"735 W END AVE, NEW YORK, NY, 10025","-73.97305,40.79548",59656585,L,36,61,18300,1009
866,"320 E 20TH ST, NEW YORK, NY, 10003","-73.98167,40.735752",59654582,R,36,61,6400,4002
867,"320 E 20TH ST, NEW YORK, NY, 10003","-73.98167,40.735752",59654582,R,36,61,6400,4002
868,"154 W 93RD ST, NEW YORK, NY, 10025","-73.970634,40.79164",611175371,L,36,61,17700,1001
869,"154 W 93RD ST, NEW YORK, NY, 10025","-73.970634,40.79164",611175371,L,36,61,17700,1001
870,"10 E 15TH ST, NEW YORK, NY, 10003","-73.992836,40.736565",59653526,R,36,61,5200,2006
871,"26 BROADWAY, BOWLING GREEN, NY, 10004","-74.01294,40.70624",59659614,R,36,61,900,1002
872,"701 FORT WASHINGTON AVE, NEW YORK, NY, 10040","-73.935394,40.857407",59654981,L,36,61,27300,1000
873,"213 E 63RD ST, NEW YORK, NY, 10065","-73.96434,40.76389",59657476,L,36,61,11000,1000
875,"55 BATTERY PL, NEW YORK, NY, 10280","-74.01761,40.706787",59659500,R,36,61,31704,4005
876,"421 W 219TH ST, NEW YORK, NY, 10034","-73.91208,40.871212",59658940,R,36,61,29900,2002
877,"240 W 113TH ST, NEW YORK, NY, 10026","-73.95514,40.801792",59657665,L,36,61,21600,4001
878,"411 PEARL ST, NEW YORK, NY, 10038","-74.000626,40.711082",59660609,L,36,61,2900,4022
879,"425 E 35TH ST, NEW YORK, NY, 10016","-73.97264,40.744297",59654524,L,36,61,8601,2002
880,"411 PEARL ST, NEW YORK, NY, 10038","-74.000626,40.711082",59660609,L,36,61,2900,4022
882,"245 W 129TH ST, NEW YORK, NY, 10027","-73.94775,40.812057",609298108,R,36,61,22400,3001
883,"22 E 128TH ST, NEW YORK, NY, 10035","-73.94045,40.808155",59656453,R,36,61,20600,1004
884,"509 W 129TH ST, NEW YORK, NY, 10027","-73.95524,40.815216",59656015,R,36,61,21900,4000
885,"525 W 50TH ST, NEW YORK, NY, 10019","-73.993,40.765198",59662114,R,36,61,13500,2007
886,"201 WARREN ST, NEW YORK, NY, 10282","-74.0133,40.716557",639409232,L,36,61,31703,2003
887,"311 E 82ND ST, NEW YORK, NY, 10028","-73.95323,40.77513",59658299,L,36,61,13800,4000
888,"227 W 61ST ST, NEW YORK, NY, 10023","-73.98748,40.772003",650153454,R,36,61,15100,2000
889,"220 HENRY ST, NEW YORK, NY, 10002","-73.9862,40.7137",59654332,R,36,61,201,1001
890,"4600 BROADWAY, NEW YORK, NY, 10040","-73.930695,40.860756",59658803,R,36,61,28500,3000
891,"350 GRAND ST, NEW YORK, NY, 10002","-73.98955,40.716846",59654284,L,36,61,1800,1001
892,"120 WADSWORTH AVE, NEW YORK, NY, 10033","-73.93568,40.84888",59655634,L,36,61,26300,1001
893,"525 W 50TH ST, NEW YORK, NY, 10019","-73.993,40.765198",59662114,R,36,61,13500,2007
894,"75 MORTON ST, NEW YORK, NY, 10014","-74.00716,40.73099",59659886,R,36,61,6900,1006
895,"100 HESTER ST, NEW YORK, NY, 10002","-73.9929,40.716496",59654174,L,36,61,1600,3001
896,"122 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.98477,40.77432",59655108,L,36,61,15100,3000
897,"525 W 50TH ST, NEW YORK, NY, 10019","-73.993,40.765198",59662114,R,36,61,13500,2007
900,"525 W 50TH ST, NEW YORK, NY, 10019","-73.993,40.765198",59662114,R,36,61,13500,2007
901,"6 EDGECOMBE AVE, NEW YORK, NY, 10030","-73.94772,40.817364",59656139,R,36,61,22102,2004
902,"350 GRAND ST, NEW YORK, NY, 10002","-73.98955,40.716846",59654284,L,36,61,1800,1001
903,"122 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.98477,40.77432",59655108,L,36,61,15100,3000
904,"350 GRAND ST, NEW YORK, NY, 10002","-73.98955,40.716846",59654284,L,36,61,1800,1001
905,"321 E 96TH ST, NEW YORK, NY, 10128","-73.94648,40.783993",59657969,L,36,61,15602,1003
906,"4862 BROADWAY, NEW YORK, NY, 10034","-73.923584,40.86684",59658847,R,36,61,29100,2000
907,"333 W 17TH ST, NEW YORK, NY, 10011","-74.00213,40.742096",59659734,R,36,61,8300,1000
908,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
909,"4862 BROADWAY, NEW YORK, NY, 10034","-73.923584,40.86684",59658847,R,36,61,29100,2000
910,"610 E 12TH ST, NEW YORK, NY, 10009","-73.978615,40.727932",59654716,R,36,61,2800,2001
911,"26 BROADWAY, BOWLING GREEN, NY, 10004","-74.01294,40.70624",59659614,R,36,61,900,1002
912,"26 BROADWAY, BOWLING GREEN, NY, 10004","-74.01294,40.70624",59659614,R,36,61,900,1002
914,"276 W 151ST ST, NEW YORK, NY, 10039","-73.93789,40.826088",59656329,L,36,61,23600,2005
915,"21 JUMEL PL, NEW YORK, NY, 10032","-73.935844,40.83973",59655829,R,36,61,24900,1002
916,"100 ATTORNEY ST, NEW YORK, NY, 10002","-73.98444,40.71841",59654160,R,36,61,1402,2000
918,"4600 BROADWAY, NEW YORK, NY, 10040","-73.930695,40.860756",59658803,R,36,61,28500,3000
919,"21 JUMEL PL, NEW YORK, NY, 10032","-73.935844,40.83973",59655829,R,36,61,24900,1002
922,"401 W 164TH ST, NEW YORK, NY, 10032","-73.93705,40.836487",639397653,R,36,61,24301,1000
923,"21 W 111TH ST, NEW YORK, NY, 10026","-73.9496,40.797825",59657717,R,36,61,18600,2000
924,"442 E HOUSTON ST, NEW YORK, NY, 10002","-73.97768,40.7195",640889622,L,36,61,2000,3003
925,"220 HENRY ST, NEW YORK, NY, 10002","-73.9862,40.7137",59654332,R,36,61,201,1001
926,"154 W 93RD ST, NEW YORK, NY, 10025","-73.970634,40.79164",611175371,L,36,61,17700,1001
927,"100 W 77TH ST, NEW YORK, NY, 10024","-73.97666,40.780743",59656676,L,36,61,16100,1001
928,"2351 1ST AVE, NEW YORK, NY, 10035","-73.93309,40.799183",611186551,L,36,61,19400,1000
929,"625 W 133RD ST, NEW YORK, NY, 10027","-73.95678,40.81913",650070909,R,36,61,22302,1000
930,"433 E 100TH ST, NEW YORK, NY, 10029","-73.94146,40.78523",611186090,L,36,61,16200,5008
931,"401 W 164TH ST, NEW YORK, NY, 10032","-73.93705,40.836487",639397653,R,36,61,24301,1000
932,"590 6TH AVE, NEW YORK, NY, 10011","-73.99558,40.73907",59653511,R,36,61,5400,1005
933,"590 6TH AVE, NEW YORK, NY, 10011","-73.99558,40.73907",59653511,R,36,61,5400,1005
934,"2005 MADISON AVE, NEW YORK, NY, 10035","-73.93953,40.807255",59656466,R,36,61,20600,2004
935,"1 PECK SLIP, NEW YORK, NY, 10038","-74.00245,40.708805",59660621,L,36,61,1501,3002
938,"504 W 158TH ST, NEW YORK, NY, 10032","-73.94191,40.83362",59655741,L,36,61,24100,5000
939,"223 E 23RD ST, NEW YORK, NY, 10010","-73.981995,40.73835",639436265,L,36,61,6400,1000
940,"511 W 182ND ST, NEW YORK, NY, 10033","-73.93155,40.84916",59659106,R,36,61,26900,3000
941,"306 FORT WASHINGTON AVE, NEW YORK, NY, 10033","-73.94049,40.84542",642471927,R,36,61,26300,4005
942,"2230 5TH AVE, NEW YORK, NY, 10037","-73.937256,40.81328",59664118,L,36,61,21200,2001
943,"34 W 118TH ST, NEW YORK, NY, 10026","-73.94667,40.802456",59657728,L,36,61,19000,1001
944,"1818 AMSTERDAM AVE, NEW YORK, NY, 10031","-73.94526,40.828453",59656204,L,36,61,23700,1001
946,"461 W 131ST ST, NEW YORK, NY, 10027","-73.95359,40.81616",59656029,R,36,61,21303,1001
947,"500 W 41ST ST, NEW YORK, NY, 10036","-73.996025,40.759007",59661421,R,36,61,11700,1014
948,"610 E 12TH ST, NEW YORK, NY, 10009","-73.978615,40.727932",59654716,R,36,61,2800,2001
949,"425 W 123RD ST, NEW YORK, NY, 10027","-73.95549,40.81029",610217428,R,36,61,20901,2001
950,"425 W 123RD ST, NEW YORK, NY, 10027","-73.95549,40.81029",610217428,R,36,61,20901,2001
951,"121 E 3RD ST, NEW YORK, NY, 10009","-73.98655,40.724186",59654060,L,36,61,3200,4000
952,"600 E 6TH ST, NEW YORK, NY, 10009","-73.98145,40.72441",59654710,R,36,61,2601,2000
953,"202 SHERMAN AVE, NEW YORK, NY, 10034","-73.921135,40.865383",59658874,L,36,61,29300,3001
955,"1750 AMSTERDAM AVE, NEW YORK, NY, 10031","-73.94683,40.826305",59655939,L,36,61,23300,3001
956,"509 W 129TH ST, NEW YORK, NY, 10027","-73.95524,40.815216",59656015,R,36,61,21900,4000
958,"240 E 109TH ST, NEW YORK, NY, 10029","-73.94233,40.793087",59658168,R,36,61,17000,1000
959,"652 W 187TH ST, NEW YORK, NY, 10033","-73.9324,40.853645",59655582,L,36,61,27100,3000
960,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
961,"141 E 111TH ST, NEW YORK, NY, 10029","-73.94439,40.795628",59657796,L,36,61,17200,1001
962,"131 AVE OF THE AMERICAS, CANAL STREET, NY, 10013","-74.004776,40.72367",59660122,L,36,61,3700,3011
963,"319 E 117TH ST, NEW YORK, NY, 10035","-73.93672,40.79745",59658132,L,36,61,18800,1001
964,"145 STANTON ST, NEW YORK, NY, 10002","-73.98539,40.720505",59654134,R,36,61,3001,4001
965,"74 W 124TH ST, NEW YORK, NY, 10027","-73.945496,40.80689",59656199,L,36,61,20000,2002
967,"1991 2ND AVE, NEW YORK, NY, 10029","-73.94487,40.787323",59658173,L,36,61,16400,3005
968,"70 E 129TH ST, NEW YORK, NY, 10035","-73.937965,40.807926",59656461,R,36,61,20600,2003
969,"144 E 128TH ST, NEW YORK, NY, 10035","-73.9367,40.806576",59656519,R,36,61,24200,2001
970,"410 E 100TH ST, NEW YORK, NY, 10029","-73.942665,40.785725",611186089,R,36,61,16200,5007
971,"240 W 113TH ST, NEW YORK, NY, 10026","-73.95514,40.801792",59657665,L,36,61,21600,4001
972,"222 W 134TH ST, NEW YORK, NY, 10030","-73.94496,40.814953",59656158,L,36,61,22600,3000
973,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
974,"439 W 49TH ST, NEW YORK, NY, 10019","-73.990555,40.76335",59655179,R,36,61,12700,4000
975,"100 HESTER ST, NEW YORK, NY, 10002","-73.9929,40.716496",59654174,L,36,61,1600,3001
976,"12 SPRUCE ST, NEW YORK, NY, 10038","-74.00574,40.711563",650084613,R,36,61,1501,1008
977,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
978,"444 W 56TH ST, NEW YORK, NY, 10019","-73.987526,40.76779",650153710,L,36,61,13900,3000
979,"444 W 56TH ST, NEW YORK, NY, 10019","-73.987526,40.76779",650153710,L,36,61,13900,3000
980,"3450 E TREMONT AVE, BRONX, NY, 10465","-73.827515,40.83215",80307109,R,36,5,16600,1000
981,"145 W 84TH ST, NEW YORK, NY, 10024","-73.974434,40.785725",59656749,R,36,61,16900,3001
982,"145 W 84TH ST, NEW YORK, NY, 10024","-73.974434,40.785725",59656749,R,36,61,16900,3001
983,"145 W 84TH ST, NEW YORK, NY, 10024","-73.974434,40.785725",59656749,R,36,61,16900,3001
985,"345 E 15TH ST, NEW YORK, NY, 10003","-73.982765,40.732334",639434786,L,36,61,4800,5001
986,"328 W 48TH ST, NEW YORK, NY, 10036","-73.98767,40.761307",650076115,L,36,61,12700,2000
989,"55 E 25TH ST, NEW YORK, NY, 10010","-73.98617,40.741783",59653622,L,36,61,5600,1004
990,"333 W 17TH ST, NEW YORK, NY, 10011","-74.00213,40.742096",59659734,R,36,61,8300,1000
991,"127 E 22ND ST, NEW YORK, NY, 10010","-73.98546,40.73894",59653637,L,36,61,6800,2001
992,"333 W 17TH ST, NEW YORK, NY, 10011","-74.00213,40.742096",59659734,R,36,61,8300,1000
993,"215 W 114TH ST, NEW YORK, NY, 10026","-73.95404,40.802162",59657667,R,36,61,21800,3001
994,"411 E 76TH ST, NEW YORK, NY, 10021","-73.953735,40.770237",59658337,L,36,61,13200,3000
995,"145 W 84TH ST, NEW YORK, NY, 10024","-73.974434,40.785725",59656749,R,36,61,16900,3001
996,"75 BROAD ST, BOWLING GREEN, NY, 10004","-74.01156,40.704433",59659661,L,36,61,900,1005
997,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
998,"345 E 15TH ST, NEW YORK, NY, 10003","-73.982765,40.732334",639434786,L,36,61,4800,5001
999,"150 W 105TH ST, NEW YORK, NY, 10025","-73.96481,40.799168",59656852,L,36,61,18900,5001
1000,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
1001,"650 ACADEMY ST, NEW YORK, NY, 10034","-73.92486,40.866093",59658846,L,36,61,29100,4000
1002,"90 TRINITY PL, TRINITY, NY, 10006","-74.012344,40.708714",59659630,L,36,61,1300,2001
1003,"111 E 33RD ST, NEW YORK, NY, 10016","-73.98134,40.746216",59654406,L,36,61,7200,2000
1006,"111 E 33RD ST, NEW YORK, NY, 10016","-73.98134,40.746216",59654406,L,36,61,7200,2000
1007,"410 E 100TH ST, NEW YORK, NY, 10029","-73.942665,40.785725",611186089,R,36,61,16200,5007
1008,"260 PLEASANT AVE, NEW YORK, NY, 10029","-73.93335,40.794777",59658161,R,36,61,17800,3002
1010,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
1011,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
1012,"43 W 22ND ST, NEW YORK, NY, 10010","-73.991486,40.74148",59653500,R,36,61,5800,1008
1014,"890 BROADWAY, NEW YORK, NY, 10003","-73.98993,40.73854",59653626,R,36,61,5200,1001
1016,"200 MONROE ST, NEW YORK, NY, 10002","-73.98436,40.712418",59663661,R,36,61,202,2001
1017,"317 E 67TH ST, NEW YORK, NY, 10065","-73.96099,40.765747",610239024,L,36,61,11800,3000
1018,"420 E 12TH ST, NEW YORK, NY, 10009","-73.98299,40.729782",59654596,R,36,61,3400,3000
1019,"210 W 61ST ST, NEW YORK, NY, 10023","-73.98701,40.771793",650072697,L,36,61,14700,1000
1020,"198 FORSYTH ST, NEW YORK, NY, 10002","-73.99084,40.72232",59653997,R,36,61,3601,2000
1021,"317 E 67TH ST, NEW YORK, NY, 10065","-73.96099,40.765747",610239024,L,36,61,11800,3000
1023,"549 AUDUBON AVE, NEW YORK, NY, 10040","-73.92728,40.855648",59659083,R,36,61,27700,1000
1024,"549 AUDUBON AVE, NEW YORK, NY, 10040","-73.92728,40.855648",59659083,R,36,61,27700,1000
1025,"549 AUDUBON AVE, NEW YORK, NY, 10040","-73.92728,40.855648",59659083,R,36,61,27700,1000
1026,"549 AUDUBON AVE, NEW YORK, NY, 10040","-73.92728,40.855648",59659083,R,36,61,27700,1000
1029,"345 CHAMBERS ST, NEW YORK, NY, 10282","-74.01449,40.71791",59663666,R,36,61,31703,1000
1030,"3896 10TH AVE, NEW YORK, NY, 10034","-73.91824,40.865414",59658983,L,36,61,29300,1003
1031,"522 W 44TH ST, NEW YORK, NY, 10036","-73.99568,40.761406",650079681,L,36,61,12900,2007
1032,"522 W 44TH ST, NEW YORK, NY, 10036","-73.99568,40.761406",650079681,L,36,61,12900,2007
1033,"207 W 133RD ST, NEW YORK, NY, 10030","-73.944984,40.81416",634257320,R,36,61,22600,3000
1034,"301 W 140TH ST, NEW YORK, NY, 10030","-73.944336,40.819725",59655999,R,36,61,22102,1000
1035,"311 W 120TH ST, NEW YORK, NY, 10027","-73.954124,40.807247",642471619,R,36,61,25700,2004
1036,"100 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.985306,40.773582",59655141,L,36,61,15100,3001
1039,"122 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.98477,40.77432",59655108,L,36,61,15100,3000
1040,"122 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.98477,40.77432",59655108,L,36,61,15100,3000
1041,"230 E 105TH ST, NEW YORK, NY, 10029","-73.94442,40.79057",59657927,R,36,61,17000,2001
1042,"1573 MADISON AVE, NEW YORK, NY, 10029","-73.94941,40.793728",59657778,R,36,61,17401,1002
1043,"2581 7TH AVE, NEW YORK, NY, 10039","-73.93736,40.823982",650070541,R,36,61,23600,4001
1044,"111 E 33RD ST, NEW YORK, NY, 10016","-73.98134,40.746216",59654406,L,36,61,7200,2000
1045,"3450 E TREMONT AVE, BRONX, NY, 10465","-73.827515,40.83215",80307109,R,36,5,16600,1000
1046,"140 W 102ND ST, NEW YORK, NY, 10025","-73.96685,40.797604",610197759,L,36,61,18900,6002
1047,"439 W 49TH ST, NEW YORK, NY, 10019","-73.990555,40.76335",59655179,R,36,61,12700,4000
1048,"145 STANTON ST, NEW YORK, NY, 10002","-73.98539,40.720505",59654134,R,36,61,3001,4001
1049,"560 W 169TH ST, NEW YORK, NY, 10032","-73.93829,40.841232",59655700,L,36,61,25100,2001
1050,"625 W 133RD ST, NEW YORK, NY, 10027","-73.95678,40.81913",650070909,R,36,61,22302,1000
1051,"145 STANTON ST, NEW YORK, NY, 10002","-73.98539,40.720505",59654134,R,36,61,3001,4001
1052,"168 MORNINGSIDE AVE, NEW YORK, NY, 10027","-73.95328,40.812477",59656074,L,36,61,21303,2003
1053,"2050 2ND AVE, NEW YORK, NY, 10029","-73.942696,40.79026",59658169,R,36,61,17000,3000
1054,"317 E 67TH ST, NEW YORK, NY, 10065","-73.96099,40.765747",610239024,L,36,61,11800,3000
1055,"411 PEARL ST, NEW YORK, NY, 10038","-74.000626,40.711082",59660609,L,36,61,2900,4022
1056,"121 AVE OF THE AMERICAS, CANAL STREET, NY, 10013","-74.004776,40.72367",59660122,L,36,61,3700,3011
1057,"145 W 84TH ST, NEW YORK, NY, 10024","-73.974434,40.785725",59656749,R,36,61,16900,3001
1059,"323 E 91ST ST, NEW YORK, NY, 10128","-73.94878,40.7808",59657961,L,36,61,15400,1000
1060,"180 WADSWORTH AVE, NEW YORK, NY, 10033","-73.93452,40.850468",59655640,L,36,61,27100,3003
1061,"120 W 46TH ST, NEW YORK, NY, 10036","-73.98297,40.757687",59655318,L,36,61,11900,1000
1063,"123 W 43RD ST, NEW YORK, NY, 10036","-73.9843,40.755806",59655314,R,36,61,11900,1004
1065,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
1066,"34 W 14TH ST, NEW YORK, NY, 10011","-73.99478,40.73649",59653335,L,36,61,6300,1000
1069,"111 COLUMBIA ST, NEW YORK, NY, 10002","-73.97948,40.718567",609811343,L,36,61,2201,4001
1070,"443 W 135TH ST, NEW YORK, NY, 10031","-73.95067,40.818314",59656118,R,36,61,21703,1003
1071,"122 AMSTERDAM AVE, NEW YORK, NY, 10023","-73.98477,40.77432",59655108,L,36,61,15100,3000
1072,"525 W 50TH ST, NEW YORK, NY, 10019","-73.993,40.765198",59662114,R,36,61,13500,2007
1073,"350 GRAND ST, NEW YORK, NY, 10002","-73.98955,40.716846",59654284,L,36,61,1800,1001
1074,"850 10TH AVE, NEW YORK, NY, 10019","-73.98908,40.768387",59655125,R,36,61,13900,3000
1075,"850 10TH AVE, NEW YORK, NY, 10019","-73.98908,40.768387",59655125,R,36,61,13900,3000
